Image,X,Y
dataset/images/1316859390205134500.png,308,261
dataset/images/-7428930669100553769.png,342,380
dataset/images/-3257543757837637617.png,324,581
dataset/images/1851972142048297272.png,361,457
dataset/images/1909523155166770891.png,223,342
dataset/images/-1498835754799529230.png,256,635
dataset/images/7696689117428908725.png,262,434
dataset/images/8029803746031037201.png,280,512
dataset/images/-8921827695452733053.png,242,628
dataset/images/-9042831031961734564.png,327,384
dataset/images/7099046990900916040.png,353,497
dataset/images/-1713728412179581663.png,314,530
dataset/images/4881088396050598895.png,318,450
dataset/images/3791922687139899943.png,267,614
dataset/images/-8106898980144278029.png,298,349
dataset/images/2739221591362066725.png,310,480
dataset/images/-7475671769796840296.png,322,365
dataset/images/-9204598874810533622.png,326,400
dataset/images/1378885080315433235.png,576,807
dataset/images/8603595878888150325.png,411,496
dataset/images/-8856798000952151629.png,446,397
dataset/images/-6357664548591335517.png,399,623
dataset/images/-4567055625026121193.png,289,249
dataset/images/6069426584039745432.png,252,523
dataset/images/-6632836184723799353.png,354,531
dataset/images/-46151165116278289.png,227,613
dataset/images/723388922492534046.png,320,452
dataset/images/-8679147672721642347.png,314,592
dataset/images/-8365485995799586728.png,218,458
dataset/images/-3648334090821527895.png,276,581
dataset/images/-2262331546994976617.png,210,408
dataset/images/3511261785740827535.png,233,484
dataset/images/-2440478690737112737.png,233,484
dataset/images/560068622604962738.png,520,560
dataset/images/-5024124268061831957.png,443,484
dataset/images/6025575743764359806.png,394,662
dataset/images/-8029018098099291143.png,395,636
dataset/images/3991247973828665759.png,335,153
dataset/images/6194349045556230489.png,440,544
dataset/images/6831879686528139248.png,433,538
dataset/images/1021152529045223053.png,430,510
dataset/images/-4431840512729969849.png,396,434
dataset/images/2892715523123881865.png,399,560
dataset/images/4359362815717847131.png,369,469
dataset/images/5795584909065833535.png,369,469
dataset/images/1486155183715786250.png,245,186
dataset/images/2219721429445002190.png,500,153
dataset/images/1918021157952556881.png,366,669
dataset/images/4624741188383078480.png,374,609
dataset/images/2902090222149395621.png,392,487
dataset/images/6232206426187065634.png,392,487
dataset/images/-2737976549716301621.png,392,487
dataset/images/3672591198838244824.png,392,487
dataset/images/5341865297080675034.png,319,646
dataset/images/2023766955834450757.png,309,449
dataset/images/-8573019154460137531.png,324,513
dataset/images/-8459003375671036266.png,553,265
dataset/images/2023700938856963888.png,264,314
dataset/images/1050332067511366158.png,350,559
dataset/images/7352620417809414828.png,757,271
dataset/images/5829920674539075538.png,231,640
dataset/images/6709767945817445532.png,242,583
dataset/images/-637712947229046135.png,391,446
dataset/images/1703784345875565387.png,380,477
dataset/images/-6499484265229283257.png,237,578
dataset/images/7281684461648556309.png,237,578
dataset/images/4363761910984146391.png,237,578
dataset/images/8102414095863076511.png,214,325
dataset/images/5143791702735053749.png,466,437
dataset/images/4315054829457195524.png,420,504
dataset/images/870449130755318832.png,403,445
dataset/images/-6615144315967881105.png,287,287
dataset/images/4694441391682448769.png,344,395
dataset/images/-6841458933512130710.png,336,376
dataset/images/-2586761786508789046.png,448,566
dataset/images/-6118139071585597359.png,441,523
dataset/images/-8139872668428195940.png,268,664
dataset/images/-4310457434092779564.png,349,453
dataset/images/6525081194563600991.png,43,386
dataset/images/2354163870754569729.png,274,394
dataset/images/-3666012059912959193.png,308,597
dataset/images/-6881306606271270675.png,352,394
dataset/images/2717545143693201399.png,482,374
dataset/images/3207675025978194245.png,460,716
dataset/images/-6047182392320986567.png,462,185
dataset/images/-8508333514837898482.png,441,267
dataset/images/4899692186241934981.png,358,489
dataset/images/-4931326357277832739.png,547,510
dataset/images/-3672112169353359007.png,299,301
dataset/images/3464484999750120313.png,314,448
dataset/images/5728665304092520414.png,385,478
dataset/images/7021670693885112268.png,385,478
dataset/images/3588643110975580889.png,385,478
dataset/images/674535489954642841.png,385,478
dataset/images/3930831165976652729.png,385,478
dataset/images/-2904091988969225602.png,385,478
dataset/images/-4444513490209839329.png,385,478
dataset/images/262312026683398078.png,385,478
dataset/images/8680726349812442407.png,385,478
dataset/images/1173280857169999078.png,385,478
dataset/images/-7742043734365178641.png,385,478
dataset/images/1675122515505544372.png,385,478
dataset/images/2188172618140366261.png,385,478
dataset/images/-5411252831377787366.png,327,453
dataset/images/-2485444677630015590.png,218,226
dataset/images/-8228301967158120072.png,230,336
dataset/images/-621787522718545414.png,262,378
dataset/images/7037323483917343844.png,269,346
dataset/images/4996466932504717551.png,287,462
dataset/images/5685712008093049790.png,287,462
dataset/images/-4990509508828259244.png,287,462
dataset/images/1301032748409854697.png,364,364
dataset/images/5790063012463892937.png,356,443
dataset/images/2167301900469041515.png,360,406
dataset/images/7984532612405347630.png,362,450
dataset/images/399191161180360402.png,362,449
dataset/images/3271840766527417921.png,274,365
dataset/images/-8410958049648829529.png,399,383
dataset/images/-9025828418294532416.png,384,431
dataset/images/1138155103798937122.png,274,693
dataset/images/-4765187259227023973.png,187,408
dataset/images/-5790489285759154130.png,263,465
dataset/images/84475266658796801.png,263,465
dataset/images/-5621915217408586972.png,267,344
dataset/images/9190556274702426550.png,268,424
dataset/images/-6827791346260641510.png,268,424
dataset/images/5939852074592267639.png,268,424
dataset/images/-4927379852426084159.png,268,424
dataset/images/6417250167551602251.png,268,424
dataset/images/4753415763697423521.png,268,424
dataset/images/-8851581225422336845.png,331,433
dataset/images/-9081176588679002247.png,331,433
dataset/images/-5199111892769935121.png,331,433
dataset/images/-8918149895801565505.png,331,433
dataset/images/6394035176265347062.png,457,230
dataset/images/3522232631743422037.png,139,457
dataset/images/2115531445367683046.png,258,398
dataset/images/8219596372097632965.png,325,438
dataset/images/7114673545038627813.png,368,439
dataset/images/7658777233988671734.png,291,509
dataset/images/2867927680914222951.png,312,486
dataset/images/2292848288736421923.png,347,409
dataset/images/2285038803115437045.png,365,310
dataset/images/1667671400222892602.png,339,419
dataset/images/1348128985059204469.png,318,222
dataset/images/-8869346224882061369.png,326,254
dataset/images/7290370771714013577.png,281,492
dataset/images/3971050480566063985.png,296,415
dataset/images/5391964744419129670.png,616,385
dataset/images/4201170976091176933.png,435,611
dataset/images/4964708874226061878.png,361,445
dataset/images/-776835345937419482.png,347,429
dataset/images/8957756375389077445.png,347,429
dataset/images/-8920124001450697405.png,436,502
dataset/images/4367693804088672794.png,343,409
dataset/images/-4506504294500997900.png,356,465
dataset/images/-8120677770186024338.png,133,694
dataset/images/-805083852165197921.png,278,466
dataset/images/6587699492114431662.png,327,527
dataset/images/-8128088941856389814.png,300,464
dataset/images/-2630229181493979208.png,300,464
dataset/images/-6246785189053882526.png,467,612
dataset/images/-6804521680768691103.png,456,427
dataset/images/5365876785220152189.png,209,390
dataset/images/-7555000542646639886.png,268,425
dataset/images/-3765058596330547811.png,418,275
dataset/images/758933555673505056.png,422,401
dataset/images/2595530493034975636.png,113,162
dataset/images/659628501444617939.png,341,499
dataset/images/1528042646004546516.png,462,446
dataset/images/-7702424755588807017.png,462,446
dataset/images/-8923215232384282104.png,462,446
dataset/images/-987803215222873449.png,462,446
dataset/images/-7757366360595690531.png,121,269
dataset/images/7736574786625363736.png,271,454
dataset/images/1102193004028237933.png,269,356
dataset/images/1140555031622350885.png,288,380
dataset/images/4026507512498870714.png,457,675
dataset/images/4207208742025269834.png,418,483
dataset/images/6087799520725008671.png,418,484
dataset/images/-3520996550483737132.png,418,484
dataset/images/3402460933521878670.png,439,496
dataset/images/5932207891466934177.png,336,420
dataset/images/1116947308828441736.png,323,428
dataset/images/7010784114180083324.png,343,530
dataset/images/-7320179087847622634.png,367,443
dataset/images/4478148152724746088.png,465,426
dataset/images/-2543347188905625324.png,285,414
dataset/images/-740115670332257385.png,247,158
dataset/images/-2751561763710874373.png,294,322
dataset/images/2927436103858535186.png,323,491
dataset/images/8112411485202837422.png,380,382
dataset/images/-8115999267969912684.png,288,469
dataset/images/8752048456455067248.png,315,415
dataset/images/-4075546209736040297.png,428,283
dataset/images/7767420758638202361.png,279,613
dataset/images/-4428844348065391195.png,131,172
dataset/images/1930590599703377239.png,345,422
dataset/images/3125894190460478372.png,219,501
dataset/images/-8239865360562029061.png,300,401
dataset/images/-4343668055191463538.png,368,298
dataset/images/3222392825370085097.png,336,383
dataset/images/183167050226033603.png,337,373
dataset/images/-8513913329702454211.png,337,376
dataset/images/-5469190790779848847.png,355,578
dataset/images/401789603129797202.png,355,433
dataset/images/-6050634240540363674.png,369,392
dataset/images/-7320311035922845025.png,377,483
dataset/images/2148633233202653577.png,359,429
dataset/images/-7087603282060332230.png,366,462
dataset/images/-4839770395467312417.png,315,415
dataset/images/1750577045419559316.png,390,467
dataset/images/-8078412213732575763.png,370,486
dataset/images/4179348254065585877.png,363,479
dataset/images/7062791521806570532.png,162,184
dataset/images/5634654981667126893.png,336,435
dataset/images/4839620788991654211.png,336,435
dataset/images/3217972289794609413.png,258,277
dataset/images/-7947517558850429672.png,386,547
dataset/images/7234797202043744622.png,347,482
dataset/images/-7553196319522858797.png,347,477
dataset/images/-4246056758123609265.png,347,472
dataset/images/2332669576438744871.png,347,470
dataset/images/1360469701886435797.png,468,619
dataset/images/-7358627726010271489.png,271,307
dataset/images/7329701706274215934.png,298,431
dataset/images/4393848672922217367.png,298,435
dataset/images/2095611492425696026.png,377,525
dataset/images/1249989506523108117.png,377,523
dataset/images/5966118699913167658.png,378,522
dataset/images/-7403779770808172984.png,368,469
dataset/images/178631085836043485.png,368,469
dataset/images/7980404320031846483.png,322,702
dataset/images/-4802494065106415683.png,345,600
dataset/images/-3113803737466189486.png,345,600
dataset/images/-8649601332111896129.png,345,600
dataset/images/-3706383366770101717.png,220,311
dataset/images/-6430353744552142076.png,277,435
dataset/images/-8787289812644674296.png,277,435
dataset/images/1566609755826020513.png,600,862
dataset/images/2305782266588201159.png,488,535
dataset/images/6392970153223976603.png,295,401
dataset/images/6619020706920853755.png,354,537
dataset/images/1040533114460273199.png,355,538
dataset/images/-1931064592892486781.png,330,461
dataset/images/-4499719704697353995.png,525,410
dataset/images/1796794011349423596.png,524,409
dataset/images/-6810923840893710642.png,446,344
dataset/images/-5917546460256296358.png,401,436
dataset/images/8957314185317146954.png,401,436
dataset/images/7571524650385165830.png,401,436
dataset/images/5866936526920397659.png,396,461
dataset/images/3807179502240405359.png,396,461
dataset/images/-6116509589837166322.png,396,461
dataset/images/-31004307842463309.png,499,329
dataset/images/394685811370991464.png,437,415
dataset/images/-8209694420564816887.png,187,446
dataset/images/-5498956878336797333.png,245,462
dataset/images/-2847973914974339679.png,245,462
dataset/images/3574651604942172666.png,245,462
dataset/images/-2508278427790550725.png,245,462
dataset/images/-618317689357141248.png,245,462
dataset/images/396516800318348793.png,254,546
dataset/images/-7596044230791227395.png,290,507
